geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
79072,-20.53836165528881,-54.605540581885776
79046,-20.481707251745547,-54.556917549801035
79045,-20.4624914792492,-54.546997134811605
79064,-20.553201305009047,-54.58869085873386
79073,-20.550048510407386,-54.61388889167035
79086,-20.49447603191186,-54.64579613073453
79037,-20.434459643149797,-54.537562632757094
79035,-20.412505350828035,-54.563377271279506
79084,-20.519185148767942,-54.65175494947781
79077,-20.54960576741302,-54.66195854330883
79082,-20.50888461117193,-54.641678054821355
79043,-20.47105549624909,-54.565727281147254
79012,-20.419640770182987,-54.607363836257065
79076,-20.53443040466844,-54.650837665156565
79015,-20.38982568145996,-54.57227587018898
79095,-20.528347284153444,-54.67304608968254
79048,-20.49346980183505,-54.607761326100864
79016,-20.407843519562615,-54.575036964048756
79180,-20.440552708617748,-53.74905865230375
79116,-20.413826162906197,-54.637790256016075
79150,-21.617147476604096,-55.17180102202647
79112,-20.436939387141962,-54.6579132805616
79170,-20.937569123176047,-54.96874327509509
79100,-20.465286328458806,-54.63647738868281
79130,-21.784207571148773,-54.52942519947917
79190,-20.435927487007998,-54.86288255574132
79103,-20.442607762709827,-54.67455451650418
79117,-20.423768658058773,-54.63417792674121
79102,-20.45550912184773,-54.659454806394024
79140,-21.455645311835166,-54.370833165671634
79110,-20.451959748542908,-54.633571311702795
79115,-20.429951659824628,-54.65364204348642
79104,-20.463149145328263,-54.6960039862177
79134,-21.65249882825977,-54.43375249029555
79118,-20.438625865398983,-54.62262550014422
79106,-20.44178964253088,-54.6884085598265
79113,-20.439301495412373,-54.67081692215358
79108,-20.49532314563127,-54.73735144308811
79114,-20.419094871487157,-54.66661817124474
79107,-20.43684652070092,-54.675934859584615
79125,-20.980792538850324,-54.50364919235629
79105,-20.46969605784197,-54.70696676192467
79101,-20.462586058862776,-54.65303413254893
79152,-21.726511906928483,-55.499311010953356
79210,-20.49526145111812,-55.80300727828307
79290,-21.12717351623222,-56.487507603013
79200,-20.482308076210575,-55.79218937991554
79220,-21.172633107691293,-55.828115935695955
79240,-21.484560415265978,-56.14030990678783
79280,-21.70001348633282,-57.88369208238703
79215,-20.691375260706693,-55.277808338693966
79260,-22.104589690944792,-56.54389097047191
79230,-21.45584782871155,-56.118896456771814
79270,-22.017195391015946,-57.02713057028187
79208,-20.126883258376385,-55.389101299112504
79332,-19.01253477537743,-57.651047557978536
79370,-19.00829513361941,-57.60017598173936
79310,-19.01142346691339,-57.62719816119819
79302,-19.00261905751808,-57.64860664773547
79304,-19.00382449455019,-57.62978993835942
79331,-19.00067281996737,-57.658603063753176
79303,-19.00613884815467,-57.64088693513085
79330,-19.004448125252658,-57.65584967753404
79321,-19.00181622638011,-57.66923513823525
79301,-19.00448939996408,-57.65074747990115
79380,-20.249858849049627,-56.381992819809206
79300,-19.00922855187363,-57.650697732608506
79320,-19.042341443589066,-57.64312524374208
79390,-20.548919096969854,-56.67547900606177
79333,-19.0007926161207,-57.66799470012542
79311,-19.02431121603502,-57.64096565562149
79415,-17.577454114756065,-54.75176406686125
79490,-19.394743387335808,-54.567361235423576
79400,-18.498574618152823,-54.75154877989942
79420,-19.53295274614871,-54.04186371318199
79430,-19.921177646910817,-54.36132931609356
79410,-18.099157983826586,-54.55466073919367
79480,-18.915640779179945,-54.84394365673092
79470,-19.44906927178872,-54.98838030057867
79460,-19.832929694705445,-54.828751593151175
79450,-19.95276386265841,-54.89133452608407
79424,-19.0149140010605,-53.899571439242614
79428,-18.682806728523055,-53.638375948406896
79440,-20.098782813935888,-54.43500607409076
79570,-20.075907019101244,-51.09975419790494
79540,-19.11358227631166,-51.735721236674244
79550,-18.5308593453196,-53.130551553546184
79530,-18.32603810081622,-53.709807529904346
79580,-19.733252297262286,-51.92623001453144
79560,-18.78425084993371,-52.62260112601662
79556,-19.028949429862628,-53.012882201730406
79500,-19.664797258045176,-51.19225174760413
79590,-20.275103999999946,-51.708229999999965
79680,-20.432566862943663,-52.87786501220904
79670,-21.254633101244718,-52.03600872344774
79620,-20.80102246754031,-51.69872978634068
79645,-20.77320123771696,-51.695965961992904
79640,-20.785329000000004,-51.73997399999999
79690,-21.30575236346079,-52.82598911823397
79622,-20.81544060321557,-51.682555822217495
79630,-20.791749700594682,-51.728950357950055
79610,-20.808868063026495,-51.69490012769374
79601,-20.787938111545422,-51.70606099730846
79603,-20.793875745104014,-51.70203384572696
79612,-20.79461416788118,-51.66673526434436
79641,-20.769882354392355,-51.70389800091372
79600,-20.773606656776575,-51.701601586905326
79602,-20.791662981624533,-51.70549511801
79621,-20.81637738288905,-51.71240724866066
79604,-20.790643592787625,-51.689631446109715
79611,-20.80525544366536,-51.67946579638379
79654,-20.78844030827531,-52.05548688656303
79648,-20.09482147183894,-51.096592739468534
79750,-22.253654157400227,-53.345424359889925
79780,-21.717182442785408,-52.422373464253724
79740,-22.28968688644454,-53.833910027582256
79785,-22.15998708955832,-53.78195528262738
79700,-22.376393895746354,-54.51496883229808
79730,-22.418761926760034,-54.23092224752102
79760,-22.297625865019285,-53.268631380231504
79790,-22.280653401455822,-54.162185892333916
79770,-22.186518666047206,-52.720175649737776
79792,-22.262794088971173,-54.226565277895574
79720,-22.480193552567226,-54.307069833563574
79710,-22.409255695795327,-54.43828278816664
79758,-21.758134643390413,-53.26778269802167
79765,-22.487353421001373,-53.35277386960707
79745,-22.651681668776607,-53.85883360746847
79712,-22.493329751103225,-54.46305520752318
79742,-22.385330182396334,-53.59466428729488
79823,-22.21703390643334,-54.832385521929744
79826,-22.22062108376049,-54.79604722002634
79878,-22.134686557121444,-54.618872786153965
79814,-22.239175886776422,-54.822555872499116
79841,-22.226147907279195,-54.75840783074378
79825,-22.220874902103272,-54.809340244857985
79839,-22.252470804460735,-54.788684672423116
79810,-22.235138039387756,-54.81323980984673
79801,-22.22650703153234,-54.797791245812206
79833,-22.22034086651761,-54.774246507114135
79803,-22.228097057288043,-54.81804153105215
79802,-22.233269987761865,-54.81824264665242
79890,-22.08402072714907,-54.79918156081237
79840,-22.22333751413938,-54.78560037479206
79804,-22.22713301868629,-54.814351205224135
79824,-22.25753938382759,-54.78643816575965
79830,-22.22160827111832,-54.79486830331646
79811,-22.23973231928998,-54.8082128332721
79800,-22.226469583550223,-54.808735672062646
79813,-22.2555047798652,-54.813307825449584
79880,-22.04248726144012,-54.608237295494796
79820,-22.232310272326483,-54.82983826728311
79812,-22.24054447641551,-54.81313435339335
79822,-22.225250549330273,-54.84427862374788
79842,-22.237353619488548,-54.75199757141447
79806,-22.22879647918018,-54.80418985254661
79831,-22.211687261435657,-54.78285329574288
79843,-22.246568215042117,-54.734669779742404
79805,-22.222364570409347,-54.80172790335361
79896,-22.031939999999967,-54.74443999999993
79862,-22.13322766204139,-54.616825023637674
79837,-22.261131,-54.77953049999999
79864,-22.08620148673136,-55.35035128760521
79894,-21.981649507710284,-54.676639780055396
79815,-22.241391725736822,-54.74929124574227
79821,-22.21467186660031,-54.853950083004506
79827,-22.213913304863368,-54.811256849791754
79990,-23.095537793758133,-55.23559163402688
79980,-23.93083138358985,-54.282920987277144
79940,-22.629257643711,-54.81300504686809
79904,-22.52284115993474,-55.711830616350696
79950,-23.065897674516034,-54.20917735595354
79960,-23.68176828587986,-54.55762781721111
79975,-23.635380283258534,-55.01759248052121
79925,-23.887121804864282,-55.42899203598735
79900,-22.497538719545087,-55.739707276443156
79955,-22.855853335467085,-54.60324544149135
79970,-23.78273533580813,-54.286581746036866
79906,-22.561383040218743,-55.69592738561718
79985,-23.889780626242533,-54.405514120048075
79903,-22.513267534008595,-55.7058549225131
79902,-22.517343980765034,-55.7364388363319
79965,-23.482684811833263,-54.18331635212991
79935,-23.96715873576793,-55.026671890825774
79995,-23.269742426952888,-55.53278057348936
79920,-22.561503564638052,-55.15451112725977
79930,-22.95445327702867,-55.627685141002885
79910,-22.19457383882968,-55.947528902920844
79905,-22.55024306491207,-55.70848918622608
79901,-22.50915909816886,-55.74469225177685
79907,-22.577228048746605,-55.67917527842659
79909,-22.621686889243367,-55.62540480073221
79944,-22.497409697825102,-54.759937822041685
79932,-23.025169999999946,-55.58860999999996
80010,-25.43548786011886,-49.2702137812915
80035,-25.40283336663972,-49.247230704137564
80060,-25.432110597005,-49.25976793963871
80030,-25.414205185959922,-49.25949278559066
80020,-25.425497629753593,-49.26880418595993
80050,-25.439106561486454,-49.23689875714125
80045,-25.42552957617298,-49.25447951817761
80040,-25.41810890007532,-49.254933135403604
80061,-25.43361733749783,-49.260252206215036
80002,-25.43956346710718,-49.26196284595192
80011,-25.431450820156908,-49.269582037047755
80006,-25.43398273327946,-49.259927000836726
80101,-25.43659466166545,-49.26618735607949
80240,-25.453155877315545,-49.28503959922671
80230,-25.440411552311193,-49.27281542157665
80250,-25.4389681470945,-49.27448441188181
80210,-25.43871208756084,-49.24089260093047
80215,-25.443849080760607,-49.255205611835756
80220,-25.450057121559272,-49.2606739118818
80231,-25.43956346710718,-49.26196284595192
80249,-25.44938172410421,-49.293209063563936
80320,-25.458716510954233,-49.30218888165614
80310,-25.46402931804818,-49.30472794690424
80330,-25.472734941716194,-49.305638367476455
80370,-25.435891498470788,-49.301322350251105
80440,-25.44103215430785,-49.296703462952244
80410,-25.429682934483512,-49.27463517706924
80430,-25.433282943937893,-49.280423474464776
80420,-25.43489997945643,-49.283206251168615
80510,-25.416444206215026,-49.281850355963904
80540,-25.39986976934627,-49.259987151537906
80530,-25.42149294393789,-49.269203298632405
80520,-25.41508584595193,-49.27648772952856
80620,-25.45385542382702,-49.2861687171793
80610,-25.469213992786642,-49.29393514695028
80630,-25.47172126366212,-49.28024377269315
80627,-25.563189041184827,-49.31288867937343
80611,-25.563293797027175,-49.31312942810658
80730,-25.433561273933897,-49.296953520803356
80710,-25.430845703589288,-49.29763028559067
80740,-25.441454965029717,-49.31273063488947
80810,-25.415108802094856,-49.295096287812356
80820,-25.413348510675807,-49.29888149999999
81050,-25.49503825145709,-49.299601462952225
81020,-25.491606559524566,-49.28283748666978
81070,-25.48015350874257,-49.296872430203656
81030,-25.481299148767942,-49.27064708076061
81010,-25.47940912822438,-49.27385284150853
81130,-25.511232478215682,-49.303111416180975
81110,-25.508277204459354,-49.29377559970583
81150,-25.51600247821569,-49.29479024562872
81170,-25.53068903165206,-49.31438872173828
81280,-25.434992398266633,-49.35249508144927
81230,-25.459417583386337,-49.33020088190318
81210,-25.4439745033258,-49.32947681717857
81240,-25.473152975849754,-49.3401535732588
81200,-25.4400884207686,-49.34526604939701
81270,-25.45134031779098,-49.34622476894222
81250,-25.48663937607479,-49.33860322009349
81295,-25.43151798084141,-49.38051844102368
81260,-25.474502573234364,-49.35249257828181
81220,-25.45717498917995,-49.32270024118532
81290,-25.45051260061168,-49.363452921461075
81265,-25.48079535858965,-49.359799948929556
81315,-25.51017257369148,-49.32300242824175
81320,-25.47727317456296,-49.324367105199315
81330,-25.48613423452021,-49.33484004717529
81310,-25.49731422344037,-49.31372746073054
81350,-25.508669747227305,-49.33026677895873
81305,-25.50409079950931,-49.32525933980422
81312,-25.503742606427746,-49.30928342244162
81490,-25.58719360032323,-49.32331092576026
81450,-25.498147452680467,-49.34864249999998
81480,-25.56029297668647,-49.333129611575956
81460,-25.549428006116845,-49.324492598245754
81470,-25.571335306134216,-49.33131351832187
81495,-25.615855341652765,-49.35650404731954
81452,-25.504275212358714,-49.35378744071543
81420,-25.43803596113457,-49.276961376219006
81530,-25.458783139332887,-49.23258518552723
81560,-25.496852521236054,-49.20902332180169
81510,-25.47522523721072,-49.240366938129384
81550,-25.48002690091752,-49.21500791701768
81580,-25.489392937858792,-49.22681815081503
81570,-25.481998582838088,-49.23384196904042
81540,-25.46478827699232,-49.220950232586965
81590,-25.487698473772287,-49.20338303427781
81520,-25.459127696635733,-49.23715637356464
81670,-25.49408574940205,-49.26375758428593
81610,-25.478235028651014,-49.2487200844524
81650,-25.496876096024057,-49.2324001604247
81630,-25.484788854838733,-49.255365746725246
81690,-25.60148477434908,-49.317700253416604
81750,-25.51882425644875,-49.2323511633389
81770,-25.5347523805182,-49.23664155981302
81730,-25.506504042183643,-49.234914267961294
81720,-25.524183394396648,-49.2531228753823
81710,-25.498565422917398,-49.2677192917704
81810,-25.50714419618402,-49.27207460483913
81830,-25.50771622643707,-49.2659152738391
81870,-25.520184774914842,-49.288643659588
81825,-25.526084940879464,-49.274409666945594
81850,-25.535335597835253,-49.24932285058472
81820,-25.520270374689808,-49.279829883288144
81860,-25.533143129897823,-49.241054535662755
81880,-25.53943069386577,-49.2886326382077
81935,-25.59196672634119,-49.26675746465166
81940,-25.549726840412017,-49.30403973105778
81930,-25.56660371995524,-49.28299262236465
81900,-25.53951451180099,-49.2755937901783
81910,-25.53334346710718,-49.26949584595194
81925,-25.549456442408687,-49.258757797391645
81920,-25.54263472577765,-49.25608985734889
81945,-25.60466393060769,-49.313483099630716
82015,-25.42229770552254,-49.34153839869583
82030,-25.397542854838747,-49.31748523951188
82020,-25.39731297333959,-49.32548014640199
82010,-25.42426949235395,-49.32374358090485
82025,-25.415083225921865,-49.31619897683071
82130,-25.383372655564212,-49.270193384491044
82110,-25.38836459449484,-49.28722328864907
82120,-25.400645308904185,-49.276906182209025
82115,-25.38352779127481,-49.28666250776162
82100,-25.392267953921213,-49.29639778391721
82200,-25.397761840412013,-49.25676202455429
82220,-25.370141615326872,-49.269807482370645
82210,-25.383395536211033,-49.263820962808005
82250,-25.443360995556603,-49.27948462003007
82315,-25.41228842714524,-49.35922451457094
82310,-25.428087933377647,-49.3471003097409
82300,-25.413908553147913,-49.34702339687815
82305,-25.4313191720978,-49.361286393555886
82320,-25.40444171696837,-49.34025084016422
82410,-25.37541432938247,-49.318700930096284
82400,-25.393345281980704,-49.350986278008385
82515,-25.401775500000007,-49.22824049999999
82510,-25.397971942264448,-49.24103753690353
82560,-25.398981180227214,-49.24692992975385
82530,-25.42173219426981,-49.230083430203656
82520,-25.41903375491955,-49.234728216486815
82540,-25.38321753667202,-49.24633927996784
82500,-25.391583500935134,-49.26079744885495
82590,-25.38905602605743,-49.1939604559101
82580,-25.386334271712197,-49.23610973299099
82600,-25.39156863558196,-49.21352046003806
82630,-25.38408990813089,-49.21399443228113
82620,-25.379062213903197,-49.227004172086076
82650,-25.375789215650077,-49.24708947530149
82640,-25.383237045242065,-49.231955529978606
82720,-25.366615579893022,-49.22720183056799
82710,-25.354224471002325,-49.26115428573488
82700,-25.375735089647414,-49.26164182070517
82810,-25.43585833749783,-49.22158276824976
82840,-25.4046727705902,-49.19971258303453
82820,-25.424755962259752,-49.2010723395753
82800,-25.438803034970285,-49.22994083568014
82860,-25.38453248256217,-49.195069439695104
82821,-25.42292801352412,-49.21352454327722
82970,-25.46924934332621,-49.2008333782965
82920,-25.449542886135692,-49.21144025667292
82930,-25.45533819317329,-49.21312031640601
82980,-25.47410747821568,-49.194350077990634
82960,-25.46511551457095,-49.20990809186912
82950,-25.447453607536588,-49.21986853511451
82940,-25.454342472387303,-49.222583376767275
82990,-25.46387105215655,-49.19510577816825
82900,-25.450167784185595,-49.22439440716861
83055,-25.487067530671105,-49.15828868137229
83075,-25.522575549022932,-49.09714820041268
83015,-25.562246280050744,-49.17501431181837
83010,-25.53355234248949,-49.18726902068778
83050,-25.497589516673173,-49.18687479711266
83060,-25.49540787967335,-49.15560785209893
83045,-25.50558541220332,-49.18988673051925
83020,-25.550486998908475,-49.18996687114554
83085,-25.549237938657765,-49.15384787705575
83040,-25.51790756564141,-49.1950294782157
83090,-25.616628638640393,-49.172955940475426
83005,-25.533751917338506,-49.19982612607154
83065,-25.50752580959667,-49.16454300054825
83030,-25.542654192336563,-49.213970198309156
83025,-25.56923324562871,-49.20791101387846
83070,-25.516321166801344,-49.12281815098964
83035,-25.518275612816712,-49.20375639800334
83021,-25.609392313768744,-49.24374340789936
83000,-25.537466117664128,-49.201872737434385
83095,-25.698926431300183,-49.147024159039724
83091,-25.62202018911059,-49.170684285395886
83190,-25.886414999999946,-49.13165149999996
83115,-25.70067113354757,-49.14698171189292
83116,-25.662771489327053,-49.09909248635859
83212,-25.54845869660805,-48.55682115640703
83260,-25.75899532961727,-48.50833928291677
83255,-25.62120412601673,-48.42208269355905
83206,-25.5327393775075,-48.520543724150315
83203,-25.5093731854412,-48.51834821967464
83215,-25.570155336613738,-48.56941712713104
83209,-25.547635663426608,-48.52779305562683
83221,-25.516713753654102,-48.539559843604536
83280,-25.879391743627053,-48.61948177812689
83250,-25.551182859329533,-48.62654379955934
83218,-25.583184807988214,-48.57433657660294
83252,42.18400274298598,-8.723762147513938
83220,-25.528513967960983,-48.518493830814144
83320,-25.436908583386334,-49.17617026672054
83325,-25.422248161753807,-49.174815239208975
83330,-25.430491691093938,-49.15958321593226
83324,-25.42879820927344,-49.190059930030785
83327,-25.39247780481249,-49.16387036029701
83331,-25.446900319752878,-49.160968742714516
83350,-25.472751615335728,-48.8312030554948
83326,-25.396429483997235,-49.17970326429698
83323,-25.440714449910498,-49.18844390602477
83301,-25.44358887001584,-49.066681491741235
83390,-25.296352346642443,-48.33035354118432
83321,-25.444508196231713,-49.177254746725225
83312,-25.474161512429525,-49.13467707922696
83370,-25.43428873156633,-48.716560953551436
83305,-25.449502371191144,-49.054948758816316
83302,-25.45397399999995,-49.10247799999996
83304,-25.436084664375873,-49.06047014983238
83303,-25.43917746883472,-49.095535757952064
83322,-25.455207825408372,-49.188860713889724
83306,-25.45146554211119,-49.065059005675224
83311,-25.457601637681808,-49.14793025776944
83328,-25.41705448600597,-49.14962252983438
83308,-25.484392511612363,-49.12243282812258
83314,-25.45148537000401,-49.16251262958495
83360,-25.354419800752268,-48.8792488743464
83307,-25.463425331932907,-49.063212044549005
83310,-25.452296684625182,-49.14492373548572
83309,-25.52139207151893,-49.09215947308061
83410,-25.357121818045126,-49.16585406200442
83420,-25.373995807588283,-49.05631218713979
83415,-25.27683171941637,-49.24775087310602
83409,-25.37113257766482,-49.18125077989035
83413,-25.388481651539173,-49.166168393473825
83408,-25.37129873614175,-49.18823376385825
83405,-25.37446485353559,-49.1972661503531
83412,-25.364112926573267,-49.1485038206046
83414,-25.293886227790143,-49.225293065900594
83404,-25.362961044442496,-49.205918846402646
83406,-25.352293531164346,-49.19394939291821
83403,-25.33422592758873,-49.21121894452015
83480,-24.976305563322896,-49.09226407989016
83430,-25.365855480212275,-49.10538897664281
83450,-25.214393219361128,-49.11148701241143
83407,-25.348280230422677,-49.178867860386006
83401,-25.326799865914612,-49.2299780228954
83425,-25.393691907213626,-49.02463368543325
83402,-25.34347077721826,-49.2278090475749
83411,-25.34346492470953,-49.16327640658161
83490,-24.660709233189632,-48.99201537427054
83507,-25.316851361274022,-49.30459161975918
83508,-25.37338500000001,-49.29875325
83505,-25.34270242907848,-49.23756463682272
83540,-25.19029445677314,-49.32118393247951
83514,-25.24248807908717,-49.30157494670784
83560,-25.213271894551912,-49.348976733621704
83570,-24.901013999999947,-49.301193499999954
83504,-25.32845908410749,-49.2564525184661
83501,-25.31357267638063,-49.29180267499566
83506,-25.344631090195666,-49.270669863033035
83503,-25.33160032638932,-49.27717645934557
83590,-24.56461480876705,-49.421608125376615
83535,-25.372162488430515,-49.35319575578474
83513,-25.30340942855347,-49.30418023133953
83512,-25.319400926164285,-49.30493578183975
83502,-25.320346386346568,-49.27875530016162
83511,-25.349299082982306,-49.299888446852094
83608,-25.45650245048134,-49.43538130229186
83602,-25.464021140347796,-49.550451239912576
83601,-25.466635468752127,-49.53576575000499
83650,-25.587066311413302,-49.63325719157579
83604,-25.475842610773128,-49.572740292763356
83609,-25.46490357793857,-49.39123456781457
83605,-25.446647385196986,-49.55563586004068
83606,-25.44794957803866,-49.54141858819425
83607,-25.450216435405693,-49.515640876639026
83600,-25.460540781668538,-49.530370853848616
83660,-25.581093162340828,-48.35402079113926
83648,-25.330219244708694,-49.49161180767325
83603,-25.51160980837505,-49.54167514124039
83750,-25.775721800206885,-49.723980599379345
83707,-25.557676649395017,-49.37780909275544
83708,-25.598826893771488,-49.37212657909613
83709,-25.611389496938486,-49.36969938375004
83706,-25.54500052290531,-49.383875922722474
83730,-25.69025168661188,-49.55739679207332
83703,-25.5802652245143,-49.40342748035057
83701,-25.587399444600006,-49.39198424949333
83705,-25.568313168441378,-49.39750915829013
83704,-25.581182453673023,-49.41349216427339
83702,-25.58682955148217,-49.4000818163567
83760,-25.50943247821568,-49.298553000000005
83700,-25.5949515,-49.41524474999999
83833,-25.635919522719284,-49.32299206659218
83880,-26.086448124512483,-49.78075054841446
83870,-26.001234,-49.668993
83823,-25.667455734378763,-49.28880133395711
83830,-25.665981910215244,-49.328861113001736
83820,-25.638334004863292,-49.296168499706
83829,-25.66013353295855,-49.334225640827725
83840,-25.87490734545216,-49.4990469925031
83800,-25.77404958940785,-49.32914580930775
83825,-25.700762669910425,-49.30505666029286
83860,-26.099510422193237,-49.43039517089023
83824,-25.670069134388523,-49.30557898570774
83850,-25.99010151803111,-49.33506631705689
83810,39.057629417004364,-9.400036925109037
83900,-25.876969875302272,-50.39287401461092
83980,-25.985292052919807,-50.198667333326405
84063,-25.06487912325509,-50.207193362454426
84015,-25.074043009435066,-50.15132717124472
84026,-25.10220439771488,-50.1439292961509
84062,-25.07393596280801,-50.232552737434396
84010,-25.09080692977097,-50.158649608661754
84071,-25.064650875930553,-50.175811634745244
84031,-25.09682525618896,-50.12021573244275
84073,-25.055310572854754,-50.163020801546594
84072,-25.06080266833056,-50.17672815681803
84045,-25.14028086040731,-50.153410821830356
84050,-25.11105498905825,-50.16840959931533
84021,-25.0760838333012,-50.13336325982566
84025,-25.086792082329477,-50.127791387148
84040,-25.110749158751265,-50.161287682353226
84020,-25.081909480985647,-50.13386723910785
84046,-25.14652408520401,-50.16801987567075
84051,-25.098060237578625,-50.16913091090085
84043,-25.14148266276059,-50.152162259488705
84035,-25.111347152835123,-50.14605173867332
84053,-25.083267151372514,-50.187225386931495
84060,-25.10028868526743,-50.21000605078199
84033,-25.123308219575467,-50.10258203967429
84064,-25.051799136562924,-50.224847562871425
84032,-25.100259726066106,-50.10316858465574
84070,-25.08495151234925,-50.1719179396387
84030,-25.0898641791368,-50.076703977647426
84061,-25.09651474257935,-50.207689585387506
84016,-25.062796694472127,-50.13504688484768
84036,-25.119166949935842,-50.15360461736411
84052,-25.096807477927214,-50.191550664723884
84022,-25.0606855973076,-50.11427904872728
84037,-25.13692592926413,-50.14077872118796
84065,-25.048808622540232,-50.269390406890146
84145,-24.950265279788923,-50.12451179147818
84130,-25.42801578809382,-50.001657901306466
84172,-24.794234999999997,-49.99697099999999
84140,-25.545258070749952,-49.881757819398686
84165,-24.788261778607744,-50.01007231886685
84174,-24.802008208996487,-49.992804712739535
84196,-23.702852723394393,-46.401558774842776
84178,-24.796110368759408,-49.99949570990932
84150,-25.68038290991609,-50.29838170749122
84168,-24.781451990880498,-50.00695048421677
84190,-24.77148595927537,-49.70829122034072
84173,-24.78627890862091,-49.99174644618547
84269,-24.333499556541103,-50.65588179341895
84264,-24.34816326016329,-50.61341818701547
84240,-24.534586989874988,-49.94147712400756
84220,-24.114437478973624,-49.45979539247262
84272,-24.317001302254383,-50.6327380024101
84268,-24.321095823232174,-50.63847165883765
84200,-24.256441627501136,-49.70995118249992
84271,-24.32551772441893,-50.65729570163472
84261,-24.325839812534188,-50.62075562577854
84262,-24.324193114078327,-50.623672204672644
84285,-23.84980940263059,-50.40712477967953
84270,-24.31845955251807,-50.64576239924315
84280,-24.038172062550025,-50.45401088736292
84267,-24.324944977872704,-50.64258024317045
84250,-24.44653838381173,-50.75664037380096
84265,-24.33831857933377,-50.62355838299117
84266,-24.334528639666104,-50.63608839319225
84275,-24.252262531730924,-51.6760698235678
84263,-24.32205007279478,-50.613604812107496
84290,-23.910519250439812,-50.577627634016245
84320,-24.65490126597641,-50.850215110738354
84300,-24.515870009587058,-50.40924472841925
84350,-24.21479006332944,-50.934931127179404
84345,-24.24786254826137,-50.24561447987721
84315,-24.621279999999963,-50.63880999999998
84400,-25.20150185622089,-50.970647374151824
84460,-25.006441294595266,-50.86149945247332
84430,-25.221893045911816,-50.59484314673367
84435,-25.18961082859248,-50.80871435088429
84470,-24.56752064380673,-51.33884428755445
84450,-25.02686030298193,-50.58690778966883
84465,-25.029845816815577,-50.80340415548995
84550,-25.624561602185377,-50.69617321748903
84500,-25.46071165130973,-50.638289896733035
84570,-25.88013611979257,-50.833439675254354
84530,-25.372898999999997,-50.46185700000001
84560,-25.733737493742353,-50.79613989435896
84535,-25.423350068791443,-50.55526138282453
84600,-26.226014834302926,-51.087968907648744
84660,-26.418257193440052,-51.31637605441671
84640,-26.15574248986108,-51.567112222944225
84620,-26.017167198612643,-51.3465296740801
84603,-26.230102829828525,-51.07053443036406
84635,-26.06450699999995,-50.750044999999965
84605,-26.257096285262428,-51.09507834388285
84602,-26.24306125332573,-51.12288205759587
84607,-26.226240711780683,-51.07040956827851
84630,-26.15923524030926,-50.88648993980143
84615,-26.16834214789261,-51.22170129578521
84601,-26.25791447096965,-51.098391499695275
84604,-26.20935769844829,-51.02302958582242
84608,-26.20241089981077,-51.055181493739816
84970,-23.75408440846952,-49.63314686532821
84945,-23.60711298410955,-49.6298342745065
84930,-23.745061232011693,-50.07224637866745
84900,-23.84868060395721,-50.18736971543638
84990,-24.144455249848644,-49.8179335429233
84940,-23.682410451768614,-49.8253603496116
84935,-23.777569785567284,-49.95469142163561
84920,-23.809098526452605,-50.1376106059037
84950,-23.872064968638334,-49.800872911213396
84925,-23.78848133322907,-50.06095793185343
84914,-23.70714707697101,-50.22457281407285
84980,-23.91782901570287,-49.651658294371565
85065,-25.37418387480538,-51.45285493089615
85010,-25.38999640215828,-51.474820354002006
85012,-25.397213164319833,-51.461332230625075
85022,-25.416469895925857,-51.473275147354286
85015,-25.399829188470086,-51.476690895521834
85055,-25.37415727226045,-51.46569119401001
85035,-25.38584962199197,-51.47413276060367
85045,-25.35863541191045,-51.48439888213432
85060,-25.36919256174625,-51.456806446275166
85040,-25.380936241733576,-51.488862554388675
85027,-25.397838673841814,-51.49661422468112
85050,-25.35172499748984,-51.47217081305912
85020,-25.41546668552724,-51.48818867998732
85064,-25.377075000000005,-51.44796674999999
85067,-25.369515028104292,-51.43657873503321
85023,-25.41838279771924,-51.48031049108997
85025,-25.39126136536148,-51.49090082472578
85063,-25.360688620030068,-51.45639087316058
85070,-25.39347752677597,-51.44274347986045
85053,-25.35322512490615,-51.492239108806
85031,-25.437618221670593,-51.63750731899796
85030,-25.388345503202643,-51.50378688646214
85170,-25.695269014822784,-51.65973024659601
85155,-25.57599466066998,-51.0778102706275
85140,-25.57163061727537,-52.05182791620319
85145,-25.73661336992567,-52.12123344988201
85168,-25.111534499999994,-52.2584325
85162,-25.20142853428711,-51.99620989341911
85150,-25.04463564594593,-51.53867882668753
85160,-25.372965792013996,-52.12051564310542
85148,-25.109433626553677,-51.80676045673131
85195,-25.835739750478755,-52.02902169789128
85139,-25.564634577485666,-51.48586164382361
85138,-25.53495725335863,-51.506343126483536
85174,-25.691744707885746,-51.663176634708364
85200,-24.75751269190114,-51.76142521085123
85260,-24.51202190618297,-51.68852373173213
85270,-24.885989906087786,-52.20321305716491
85250,-24.43982911279231,-51.948452632204564
85275,-24.897332999999946,-52.491220999999975
85280,-24.801782623093032,-52.71594547080467
85225,-24.882970717724852,-51.544323910968686
85240,-24.706520091002577,-52.14889159203102
85230,-24.909374999999947,-51.89684749999997
85301,-25.40409493828745,-52.413260115684345
85304,-25.40628408665424,-52.40012161927953
85350,-25.30872458394816,-52.54606026185847
85303,-25.394532469939197,-52.40927417128854
85390,-25.381255995614442,-52.198847277466456
85340,-25.49325683267302,-52.525378249009535
85302,-25.40907711274103,-52.4160105139818
