zipcode,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,seller_id,shipping_limit_date,price,freight_value,review_id,review_score,review_creation_date,review_answer_timestamp,order_id,payment_sequential,payment_type,payment_installments,payment_value,product_id,product_photos_qty,product_category,seller_zip,seller_city,seller_state
98200,ibiruba,RS,-28.6286971104597,-53.0966783033472,df2e5a56b9f2320c291ae84d0b2d6df2,delivered,2017-07-31,2017-07-31,2017-08-02,2017-08-04,2017-08-18,1,33a17d60c64393351ebf1ef860f4e0f2,2017-08-06,349.97,14.58,3475eb08e5d87b283fbf7858efbe9473,5,2017-08-05,2017-08-08,1a529550bb541c8c6d58b9a83d089824,1,credit_card,4,364.55,66f559d2cc74e31ad7e9c7db447aa4f5,1,housewares,91510,porto alegre,RS
48905,juazeiro,BA,-9.41607599375542,-40.4966060798763,23b34c21b83b7055f1079316b6e41feb,delivered,2017-10-20,2017-10-20,2017-10-25,2017-11-20,2017-11-16,1,9de4643a8dbde634fe55621059d92273,2017-10-26,497.99,45.9,ccbac63925f8bc20894e77ced62e265b,1,2017-11-18,2017-11-18,12b490136db583be9f294988ccdce8b1,1,credit_card,8,543.89,21fd3b391a97c2fedab9d0efdd183a93,2,housewares,89225,joinville,SC
41515,salvador,BA,-12.9328675389192,-38.3769919237907,09ce0754a6b5bcbb8c24d38a6ce54543,delivered,2018-03-14,2018-03-14,2018-03-14,2018-04-03,2018-04-05,1,e84ad2127668df3aafc6b73531a0beb8,2018-03-20,57,17.11,295a7513de8ecb9a9b89e05f2f024aa9,1,2018-04-04,2018-04-05,2f67ec476091f734246617044852096f,1,credit_card,3,74.11,07fe9ffbb84b9d22610d79efb16e81a7,1,cool_stuff,4613,sao paulo,SP
4776,sao paulo,SP,-23.6893004115933,-46.7006580695079,6450a6eaa5bbcf30b86871cfab0c37b9,delivered,2018-07-10,2018-07-11,2018-07-12,2018-07-13,2018-07-19,1,e9779976487b77c6d4ac45f75ec7afe9,2018-07-16,17.49,7.87,b52f7243df517f5589b31bade3727d9c,5,2018-07-14,2018-07-17,703a50ce51c6547dfde74fd28cd92343,1,boleto,1,25.36,ffa7e0cbe11656d11a117b534bb1db27,1,health_beauty,11701,praia grande,SP
1508,sao paulo,SP,-23.5601460724507,-46.6333461258585,a3dff9a630a63b528b2fbed1bc448fbe,delivered,2017-06-17,2017-06-18,2017-06-19,2017-06-26,2017-07-07,1,3d871de0142ce09b7081e2b9d1733cb1,2017-06-22,19.9,11.85,4d6f945a7c6e4418cfcfbd32e292b7ad,5,2017-06-27,2017-06-30,47120c8873cf3ca85fec9f20ec00a032,1,credit_card,1,31.75,cdc4af478fef19f03f1d0353c00271cd,1,watches_gifts,13232,campo limpo paulista,SP
18530,tiete,SP,-23.1122396578523,-47.7112142072985,ee4a0cd3974fc0e7602d7dc09391b080,delivered,2018-06-14,2018-06-14,2018-06-14,2018-06-22,2018-07-23,1,b4f8921fcc4ff77b66bea6dda43dcd51,2018-06-20,399.99,60.88,b3a069568ba04dd76500abce6138a2be,5,2018-06-23,2018-06-24,ac1d2f450b51b1b679146ec9877e7d61,1,credit_card,10,460.87,f8763c8e0ef828c6d393b091888f9eb8,2,bed_bath_table,95034,caxias do sul,RS
13041,campinas,SP,-22.9170532950257,-47.0617578548387,35014cd0cb1b0f81a7abee599b4d051d,delivered,2017-10-13,2017-10-13,2017-10-13,2017-10-18,2017-11-06,1,0bae85eb84b9fb3bd773911e89288d54,2017-10-19,51.8,16.12,dcc7946c32facd6222658f0c382bebb3,5,2017-10-19,2017-10-20,5d7f0dc1e401127edfe8b79e174a52c8,1,credit_card,3,67.92,2f4a64fe9c6430a9626b4745227cd0e8,9,watches_gifts,88301,itajai,SP
22290,rio de janeiro,RJ,-22.9548592872641,-43.1809170971492,f18d013a75e175123bdcf626f02f8212,delivered,2016-10-09,2016-10-10,2016-10-15,2016-10-18,2016-11-30,1,46dc3b2cc0980fb8ec44634e21d2718e,2016-10-14,99.99,11.23,19704c3e508bdc4933c5fd3f4d6604fc,5,2016-10-19,2016-10-19,8fe36dfd03ccfe3ed3d492c146705b9d,1,credit_card,3,111.22,c66def7098f4d87751f40c3a4855ced1,1,toys,22240,rio de janeiro,RJ
20756,rio de janeiro,RJ,-22.8860986389002,-43.3108898963299,c286d8d1ca1868b73e7e89118129fdf2,delivered,2017-07-25,2017-07-25,2017-07-26,2017-08-01,2017-08-16,1,ef506c96320abeedfb894c34db06f478,2017-07-31,37.99,14.1,6b546bdc3737bb2e5c692fc747bb162a,5,2017-08-02,2017-08-04,4d19a84d4fe92e95e982b879faa52c20,1,voucher,1,52.09,eb1c2951b5beaa83e9a1ad096c9a2b0d,2,telephony,3569,sao paulo,SP
11704,praia grande,SP,-24.0267867588147,-46.4930488914824,8b822fa56bbe10f4f14af6500eeed98b,delivered,2016-10-08,2016-10-08,2016-10-15,2016-10-20,2016-11-30,1,cab85505710c7cb9b720bceb52b01cee,2016-10-12,49.9,10.96,2c275b34017a0d8684ea1cc9a020c8a5,5,2016-10-21,2016-10-30,6ad644c08b98d152d28f183097633d41,1,credit_card,3,60.86,9fe172fa8e662ca8572cf12abf8bce23,5,fashion_bags_accessories,2252,sao paulo,SP
64290,altos,PI,-5.04602175893679,-42.4486107562493,0fb85ae4e233e275790cba098c95c855,delivered,2018-01-11,2018-01-13,2018-01-15,2018-02-05,2018-02-16,1,a420f60ff1aa9acc80d0e42959f2b313,2018-01-22,73.5,25.06,ec538acd7bebac25727995e047b33307,5,2018-02-06,2018-02-07,0a7af36dc9b46e0920a68a9e2ee2198e,1,boleto,1,98.56,36ea81e90d1292dcdc3ad8abb09c20fe,4,baby,5138,sao paulo,SP
15775,santa fe do sul,SP,-20.2123930904807,-50.9414713529997,3be1f2f8fd0c0de7b6af157ed9839fcb,delivered,2018-01-14,2018-01-14,2018-01-16,2018-01-22,2018-02-05,1,3fd1e727ba94cfe122d165e176ce7967,2018-01-18,104.9,13.07,bc36cfd81095cd7c28e56d0e538b3d1f,5,2018-01-23,2018-01-25,ee4e3eec29f5f79b788a34d085455726,1,credit_card,2,117.97,ec268f069320a08af47861967e4d7bee,1,sports_leisure,14802,araraquara,SP
36021,juiz de fora,MG,-21.7760640976975,-43.3450383419412,35ec6c1ca9e5844c5ca94214cce16dca,delivered,2018-02-21,2018-02-22,2018-02-23,2018-03-22,2018-03-16,1,1f50f920176fa81dab994f9023523100,2018-02-28,49.9,17.6,7b85c6acaddb354af9aa840528838d9f,1,2018-03-21,2018-10-11,33a3edb84b9df4cb49546859b990ac6d,1,debit_card,1,67.5,389d119b48cf3043d311335e499d9c6b,2,garden_tools,15025,sao jose do rio preto,SP
11390,sao vicente,SP,-23.9611605173947,-46.3899280203086,66d376416dfbdcb87ddc1f2384d343ba,delivered,2017-11-29,2017-11-29,2018-03-16,2018-03-16,2017-12-26,1,9b522ba7eae9e1d04082f267144583cc,2017-12-15,1259,95.09,5f14299175b847a30246f849c333e30b,4,2017-12-28,2017-12-28,97f48024fcc76f1898e397ad6966e3a0,1,credit_card,10,1354.09,d5536c1422144c4fc6fe001224b21ba8,2,furniture_decor,4843,sao paulo,SP
1047,sao paulo,SP,-23.5462731124127,-46.6412251697155,8e169211e544065a036c309b0088e87f,delivered,2018-07-20,2018-07-21,2018-07-23,2018-07-24,2018-07-31,1,960945e1a9535cbc0cd6ddd35fbe7ae8,2018-07-25,118.89,14.13,ccb8ba48fbac4d8441efb1ec447c9900,4,2018-07-25,2018-07-26,2799a10e833b3292c509a981e273c4ef,1,boleto,1,133.02,b0528299d65ab35e3ed853f6a853b8b8,1,construction_tools_construction,8290,sao paulo,SP
22790,rio de janeiro,RJ,-23.011334694991,-43.4502564153442,6f6071e303bb66bbc2ebee2358bc3309,delivered,2018-01-20,2018-01-20,2018-01-23,2018-02-28,2018-02-23,1,0b90b6df587eb83608a64ea8b390cf07,2018-01-31,89.8,17.07,20dbc4f36f60fc511170929d26e314db,1,2018-02-25,2018-02-27,1f2638f8b42427da20d04f8fe55f4588,1,credit_card,1,106.87,656e0eca68dcecf6a31b8ececfabe3e8,1,computers_accessories,87025,maringa,PR
12225,sao jose dos campos,SP,-23.1907099453229,-45.7878329315886,d64ab4a58288b4cd401aa9e1e9cd78e6,delivered,2018-08-21,2018-08-21,2018-08-28,2018-08-29,2018-08-30,1,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-28,67,9.22,b4a69f075397c86420fa96b68dec4aa3,5,2018-08-30,2018-08-30,fbee5a46914dbe7cb94572cb5557dd4e,1,debit_card,1,76.22,09b0d15a8cc9a84e7af7e0225f67dc45,1,furniture_decor,3204,sao paulo,SP
86820,california,PR,-23.6624607542291,-51.3617064320262,9c52f253ba7d3a3d21ff24bc18c9996a,delivered,2018-01-11,2018-01-12,2018-01-17,2018-01-19,2018-02-05,1,6b243f80ed07b10f0e8aa0f21a205f3c,2018-01-18,43.9,12.48,eaf7d0822a999c721b644e2500a525f1,4,2018-01-20,2018-01-22,bdac74e927fa2c4083f33e1b213e1937,1,boleto,1,56.38,826f5b971a308b08c7596b03ae80246f,1,sports_leisure,81825,curitiba,PR
2514,sao paulo,SP,-23.5113317921115,-46.6559340555138,8eb8bf0b474dc6ea2e442de6298e1b54,delivered,2017-12-02,2017-12-02,2017-12-05,2017-12-08,2017-12-20,1,5b925e1d006e9476d738aa200751b73b,2017-12-07,79,11.76,739d7024381d77c3166be78f0feddf3b,4,2017-12-09,2017-12-09,b0720f1f1ffe718701fefe87c8bf605b,1,credit_card,1,90.76,c72edc98e7d77f0c4c04ec80730c05f5,1,sports_leisure,4567,sao paulo,SP
59780,caraubas,RN,-5.80101632933957,-37.5615305973533,820e141efe617d74379e4e05836806f4,delivered,2018-05-03,2018-05-04,2018-05-04,2018-05-17,2018-06-08,1,1b4c3a6f53068f0b6944d2d005c9fc89,2018-05-10,159.49,58.08,ab1157470efde41c39a69a0be8c76c8c,3,2018-05-18,2018-05-21,20622ef355900d1bef22d837aecbe32f,1,voucher,1,217.57,e9a69340883a438c3f91739d14d3a56d,5,housewares,88730,sao ludgero,SC
79004,campo grande,MS,-20.4699420010965,-54.612753842692,d7b1a2fde9b70a251c68b6a366594869,delivered,2017-08-26,2017-08-26,2017-08-30,2017-09-06,2017-09-18,1,75fbb52eda0cbc24f479d3b2fbfa8d3e,2017-08-31,19.9,15.79,5b3a671c9559f08ab2bd8a5b71e00d87,4,2017-09-07,2017-09-08,80083ca1275ffdba0b75eabe6fdf39d5,1,credit_card,1,35.69,ebad2408485504e930678ed1af88790f,1,dvds_blu_ray,74560,goiania,GO
4185,sao paulo,SP,-23.644417694414,-46.586859987795,0d0157836ae407f0f9e6d9a512694973,delivered,2017-08-09,2017-08-09,2017-08-10,2017-08-15,2017-08-22,1,7a67c85e85bb2ce8582c35f2203ad736,2017-08-15,199.99,12.6,1f2dcd37ec602d1acd4d51d1c3fbd2b2,5,2017-08-16,2017-08-16,79597476f66eca86b13c1a7220db1d1f,1,credit_card,4,212.59,098c8d862a494bb5926e558a87687768,1,cool_stuff,3426,sao paulo,SP
37110,eloi mendes,MG,-21.6069169214024,-45.5685963291826,2824a4e97e1ab2ca38bf9d6a530e22fb,delivered,2017-06-13,2017-06-13,2017-06-16,2017-06-26,2017-07-06,1,fa1c13f2614d7b5c4749cbc52fecda94,2017-06-19,599.9,18.95,c55e6e38226444d6ed3c48d4d596fc8f,5,2017-06-27,2017-07-05,24bec12ba7b3031b71b87a14bdc19e60,1,credit_card,1,618.85,67aff847e5cccbb062dde92b68122879,2,watches_gifts,13170,sumare,SP
88905,ararangua,SC,-28.940206653027,-49.490451123568,33f2819f6b0267c2942f2672ce7021a9,delivered,2017-05-19,2017-05-19,2017-05-22,2017-06-01,2017-06-12,1,c3867b4666c7d76867627c2f7fb22e21,2017-05-25,104,16.49,3061fa9d0d5d755838b65d96796e0385,4,2017-06-02,2017-06-03,7ec371e6b9ff628bcd34eb8bc60730ee,1,credit_card,2,120.49,4cb6e86e1328e77e20b5f90771683cbe,1,sports_leisure,14580,guara,SP
6463,barueri,SP,-23.5050896735191,-46.8096004053391,0218de8038240591323aa1f89630a1e8,delivered,2018-02-13,2018-02-13,2018-02-14,2018-02-22,2018-03-08,1,6b243f80ed07b10f0e8aa0f21a205f3c,2018-02-19,54.9,14.13,0fc930b7f23a4a925951e1cbf12b4b8d,5,2018-02-23,2018-03-08,12c52aeb1dba3fcbef2e36accacca1e4,1,credit_card,1,69.03,616042729c11849827291496b18e9ec5,1,sports_leisure,81825,curitiba,PR
29102,vila velha,ES,-20.3761612090697,-40.3052940240185,2c3a5a8070c4cc1e87474336b9f68cbc,delivered,2018-03-15,2018-03-15,2018-03-16,2018-04-24,2018-04-06,1,fa1c13f2614d7b5c4749cbc52fecda94,2018-03-21,194.9,16.24,e76165e6143738f360a7bd97d82887ee,1,2018-04-08,2018-04-10,c87cc78ca07ba880ee80a9a881583a0d,1,credit_card,8,211.14,8d70502661e6c3f5012407bff1c36a5d,1,watches_gifts,13170,sumare,SP
2242,sao paulo,SP,-23.4881330291419,-46.6076599571239,0f0263848b51bdafacb3a0f227f83a1f,delivered,2017-11-08,2017-11-08,2017-11-10,2017-11-22,2017-12-06,1,cca3071e3e9bb7d12640c9fbe2301306,2017-11-14,45.9,12.69,f8d7833068480654a7a6029067bcdbcc,1,2017-11-23,2017-11-23,7f59e384ee31edc27aa774219e5019f4,1,credit_card,5,58.59,07c055536ebf10dfbb6c6db6dbfc36e5,1,furniture_decor,14940,ibitinga,SP
91540,porto alegre,RS,-30.0828680490223,-51.1304396134907,dc31258635460c1b340ee7c16485a60b,delivered,2018-02-16,2018-02-17,2018-02-19,2018-03-06,2018-03-16,1,e5a38146df062edaf55c38afa99e42dc,2018-02-21,89.18,15.38,560ed6f56c40989ba9bdcc039ec78284,5,2018-03-07,2018-03-08,ca8371fd938708a12fe7ddb1d5d7d14f,1,credit_card,2,104.56,64d0feb1bcf9c7fe7b5dad3271c10910,7,furniture_decor,1233,sao paulo,SP
5108,sao paulo,SP,-23.507290110191,-46.7575070291419,660c817af06c2d842014a12d5871c1f9,delivered,2018-04-30,2018-05-01,2018-05-03,2018-05-09,2018-05-15,1,7daca0837f033a41a6f3428c18657533,2018-05-07,279.99,31.82,4d256db1c713e88ab599eedf2fedbce7,3,2018-05-10,2018-05-11,142ac5357e541e5881d26fc5eb5f3754,1,credit_card,2,311.81,99e28f7c171b6945dc991d1178ffedfe,1,housewares,15170,tanabi,SP
22420,rio de janeiro,RJ,-22.9848484504588,-43.2007341454211,0f935b86bea2bcf211fa481f05d4ae85,delivered,2017-06-06,2017-06-07,2017-06-07,2017-06-16,2017-06-29,1,d50d79cb34e38265a8649c383dcffd48,2017-06-13,119.99,17.09,4347a6e74b14387e9b66db532c7632a1,2,2017-06-17,2017-06-18,db0c400a715a4ade505cf24a95e5ade3,1,boleto,1,137.08,3e28c005e07e71dc007d1f88295ba270,3,cool_stuff,8290,sao paulo,SP
15703,jales,SP,-20.2719936576981,-50.5400650421012,e55a300276fbb9cc2de0149b920feddc,delivered,2018-06-14,2018-06-14,2018-06-15,2018-06-19,2018-07-12,1,d566c37fa119d5e66c4e9052e83ee4ea,2018-06-20,56.9,14.71,40cd6596938c0aa14fea3b389293861b,5,2018-06-20,2018-06-22,cc7e4905f056ded0f8987d5599129cf7,1,credit_card,2,71.61,ba6c0daba35afe2ee11400da4ec7b3a4,2,health_beauty,4131,sao paulo,SP
24220,niteroi,RJ,-22.9058165487045,-43.106988856772,b7126a9d53da7109ad76b05cc8b6e224,delivered,2018-02-08,2018-02-08,2018-02-21,2018-03-16,2018-03-13,1,88460e8ebdecbfecb5f9601833981930,2018-02-14,74.9,16.96,51ce11aece61bc03348f7bb625760a0a,5,2018-03-15,2018-03-16,b3bcacdd3b409fff8c57b4cc4f40f4e5,1,credit_card,9,91.86,e53e557d5a159f5aa2c5e995dfdf244b,1,computers_accessories,87030,maringa,PR
90620,porto alegre,RS,-30.0484185098391,-51.2084084135552,3cbc2f75bb5bd1f95dd67b5d1555a399,delivered,2017-08-13,2017-08-13,2017-08-14,2017-08-18,2017-09-01,1,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,2017-08-17,158.4,26.73,739ecee55e8e8617555b4528fc238af3,5,2017-08-19,2017-08-20,3f9da547c613941c5743b7e033c6ad31,1,credit_card,6,185.13,7762d533895097b6e2f2b64ef66b2ec9,1,housewares,95800,venancio aires,RS
18411,itapeva,SP,-23.969306228199,-48.8837453833825,f921671e530fb8699e967a93163e6f3a,delivered,2017-11-29,2017-12-01,2017-12-12,2017-12-26,2017-12-22,1,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-12,89.9,13.65,2ab716db6d7c8e9715cb779e1e0b454f,5,2017-12-27,2017-12-27,0b0bd9b754737f8954ee14d15c7acb85,1,boleto,1,103.55,283dc451ad3918badb976d56ff887289,1,bed_bath_table,13405,piracicaba,SP
13090,campinas,SP,-22.8885748323619,-47.0441608323619,c767d22702cc40cebd33633d12a2675f,delivered,2018-06-27,2018-06-27,2018-06-28,2018-07-05,2018-07-30,1,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-03,64.99,27.74,60c40659335ae6c54aa0461b682f6083,5,2018-07-06,2018-07-07,5608fbafdf5afccc1d6582215f9a0400,1,credit_card,2,92.73,6c4f9f5db7665ec7f628f17d459b4aac,1,health_beauty,65072,sao luis,MA
18290,buri,SP,-23.7994005530788,-48.5917682179536,87b37364bba9f7fde63039df48e19f13,delivered,2017-10-14,2017-10-14,2017-10-16,2017-10-19,2017-11-01,1,e9779976487b77c6d4ac45f75ec7afe9,2017-10-19,33,11.85,92b6a323abfe9cb2dbcdf31b46d05919,5,2017-10-20,2017-10-24,dcfb709b0757c7e96301c882821adb2c,1,credit_card,1,44.85,211293b50935ced8d4370f552c482d74,3,drinks,11701,praia grande,SP
58770,coremas,PB,-7.01985713760297,-37.9439656559926,c36f59caf7733f320200dc0ef73e450c,delivered,2018-05-10,2018-05-10,2018-05-14,2018-05-18,2018-06-12,1,de722cd6dad950a92b7d4f82673f8833,2018-05-15,149.9,10.61,03f5e62d2c57867d8abc2c2d5c449175,5,2018-05-19,2018-05-21,e80c013ed85f10721afbdeb2808bf4b7,1,credit_card,15,160.51,3dd2a17168ec895c781a9191c1e95ad7,1,computers_accessories,51250,recife,PE
79005,campo grande,MS,-20.4807309039759,-54.6176416561542,b4fb257403bc2a6e40abaece5b89b33a,delivered,2017-10-20,2017-10-20,2017-10-24,2017-11-10,2017-11-10,1,cfb1a033743668a192316f3c6d1d2671,2017-10-26,25.5,15.1,e4b6183dd0c20adbfc28cf4568300f1c,5,2017-11-11,2017-11-15,739ee9313185c60eb018bf03f642fc61,1,credit_card,4,40.6,60a82b9f55ecd2035ad8d9c61e2afe18,1,bed_bath_table,18110,votorantim,SP
90010,porto alegre,RS,-30.0321504071499,-51.2325516998384,ab46103abc25cb3dd1a256b455dd9eaa,delivered,2017-05-18,2017-05-18,2017-05-18,2017-05-24,2017-06-13,1,7e93a43ef30c4f03f38b393420bc753a,2017-05-24,665.56,18.41,4ec594575ac9f4c456d120a7d17d0bae,5,2017-05-25,2017-05-26,2e5dd9e8e3633461dfc2c443001e2623,1,credit_card,6,683.97,09cd1c07b1920158011ed5247fa5a65b,3,watches_gifts,6429,barueri,SP
6729,cotia,SP,-23.7058140693923,-47.0289450699406,c2f9ed82d68dce37c6b515af03fe2f05,delivered,2017-07-16,2017-07-18,2017-07-18,2017-07-26,2017-08-14,1,95e03ca3d4146e4011985981aeb959b9,2017-07-28,79.9,14.31,d13f126ed378c0ecce5c987b192bdc29,2,2017-07-26,2017-07-26,f432f3c0fa070bf9e7fc4d4598124027,1,boleto,1,94.21,57ea8ad500d0af10bc5fbf3bf2b7d400,3,baby,21210,rio de janeiro,RJ
37750,machado,MG,-21.6808392614307,-45.923257870066,007ff1d42a6a44f0e16e18d2d7d5f72e,delivered,2017-03-30,2017-03-30,2017-03-31,2017-04-07,2017-04-24,1,82bd0703a4aefd6b599e5bfdaed378fb,2017-04-05,79.99,18.84,470966d9029adfbed704b1ce5ef08ac6,5,2017-04-08,2017-04-09,d97670cc7c039da62e3bf444647fb307,1,credit_card,2,98.83,0980718a7bdcf89f5848b202b6394965,1,health_beauty,17510,marilia,SP
36570,vicosa,MG,-20.7219376778842,-42.8660115970895,c337b28ef413855b98d9ed149c211aac,delivered,2017-10-17,2017-10-17,2017-10-18,2017-10-23,2017-11-06,1,7a67c85e85bb2ce8582c35f2203ad736,2017-10-23,69.99,16.25,42d3db88cad355187f286f4742e78da3,4,2017-10-24,2017-10-24,420652c95bb5904543369757b02c0b20,1,credit_card,1,86.24,3a5dc69f4360ae2f4561d165c2ee8fae,1,baby,3426,sao paulo,SP
38610,unai,MG,-16.3626063344438,-46.8927956016565,4962e73408e74b80e37b78b3a7a5126c,delivered,2017-12-03,2017-12-03,2017-12-04,2017-12-19,2018-01-02,1,620c87c171fb2a6dd6e8bb4dec959fc6,2017-12-13,339.9,18.14,de31fba3c69290e19604193e99a1d622,5,2017-12-19,2017-12-19,e55a581d6b3fcf41394ef2afb9a4205e,1,credit_card,4,358.04,bef6177f54efb9a6218e124b629fc152,1,perfumery,25645,petropolis,RJ
37640,extrema,MG,-22.8433390952735,-46.3204089883697,11d40dac62f72f261e07972e70617fbd,delivered,2018-03-23,2018-03-23,2018-04-09,2018-04-12,2018-04-25,1,7c67e1448b00f6e969d365cea6b010ab,2018-04-06,69.99,25.11,3018996ea82cb24fadec2263b59b90b4,3,2018-04-13,2018-04-15,bd6a1bf9e611f39801013f5c1f0f14cc,1,credit_card,6,190.2,1bfb290d7273a442c874dbe74b4abae6,1,office_furniture,8577,itaquaquecetuba,SP
20735,rio de janeiro,RJ,-22.8983491379192,-43.2860377117549,c2a1da0b8e0ff83be4deb1f0a9243364,delivered,2018-07-19,2018-07-19,2018-07-24,2018-07-30,2018-08-23,1,89de2d6f23e9746ff309705b23581faa,2018-07-25,40,22.21,a80ef27a22ec54eaf9405a9e35e61e3c,1,2018-07-31,2018-08-01,da02757374a4765efdc08488ec40e778,1,credit_card,1,62.21,ffedbd68fa6f44e788ff6c2db8094715,1,books_technical,86060,londrina,PR
35277,sao joao do manteninha,MG,-18.7217532681549,-41.1641126248269,0300bfbf1ddf99a37c01bd52639e40d6,delivered,2018-07-04,2018-07-05,2018-07-05,2018-07-24,2018-07-30,1,c66dccfb3f109511246da627dd5a2498,2018-07-06,117,18.92,a3010135a7f4b0a15e6f93e9f1ae1e9f,5,2018-07-25,2018-07-27,123bf681d8f2bbf410339ccef14d9c42,1,credit_card,5,135.92,80fc21f90a43fdcfc623f11f5457db10,2,watches_gifts,11900,registro,SP
24220,niteroi,RJ,-22.9058165487045,-43.106988856772,e7abbc1b120137424fb49a237f4a22bd,delivered,2017-12-08,2017-12-08,2017-12-20,2018-01-15,2018-01-09,1,7aa4334be125fcdd2ba64b3180029f14,2017-12-13,119.9,18.09,a559e1615a4417d1d684a5a7b79416c4,1,2018-01-11,2018-01-17,516e41e6db63f2092954e07f51890e9e,1,credit_card,2,137.99,2ac0cca735ca6684053d28a17883b765,4,baby,18500,laranjal paulista,SP
19970,palmital,SP,-22.7914009910173,-50.2166612848641,8245c54a0dee956adc20bec650d55c82,delivered,2018-01-31,2018-02-02,2018-02-02,2018-02-05,2018-02-23,1,232a6014e7b10cba61c6c2b2ea6bb4b0,2018-02-08,108.9,13.78,b99cd2fb63c1253f87b4bdc16ae4c9ef,4,2018-02-06,2018-02-08,5ddeb5159e6cdaa562843c1e6b32ba84,1,boleto,1,122.68,67018a848d35beb71cec955dad27f7d8,2,pet_shop,16500,cafelandia,SP
27525,resende,RJ,-22.478050718016,-44.5060814460154,0e63522224dc7d760139532f17a3634f,delivered,2017-01-31,2017-02-02,2017-02-03,2017-02-16,2017-03-22,1,01cf7e3d21494c41fb86034f2e714fa1,2017-02-04,209.9,18,135c3961a01da8e39723d61be85b973d,5,2017-02-17,2017-02-18,91bcbd0102f5188ea47df5bcc83f3cad,1,boleto,1,227.9,e5d860a0fff2e94bd1a406456cc6c4b3,2,home_appliances_2,85603,francisco beltrao,PR
12090,taubate,SP,-23.0496046007634,-45.5549001940928,7f4b051e8b634cd50f385125b0288dd6,delivered,2017-10-02,2017-10-02,2017-10-03,2017-10-09,2017-10-27,1,aafe36600ce604f205b86b5084d3d767,2017-10-06,59.9,16.18,23337e0df7280f93e62dc330b1649235,5,2017-10-10,2017-10-10,22fbdd6f729be005701007029d8e0d16,1,credit_card,3,76.08,e10d888b873f7479560f0b2606bf2c02,4,baby,88115,sao jose,SC
18610,botucatu,SP,-22.8542788498471,-48.4462061297536,2353645df46ac103d5956d292984ee76,delivered,2018-03-25,2018-03-25,2018-03-26,2018-04-04,2018-04-20,1,014d9a685fd57276679edd00e07089e5,2018-03-29,43.99,13.47,0624183a03480a3f5ade3b01ca81e6c6,4,2018-04-04,2018-04-04,8b04ab3b98e9fd714d324f48532a0242,1,credit_card,1,57.46,47969dd948e918289f809be899ddfb4c,1,stationery,87015,maringa,PR
29945,sao mateus,ES,-18.7437184402261,-39.7658287849653,19f78b3cea440daf3c75a48f8bb231e1,delivered,2017-08-14,2017-08-14,2017-08-24,2017-08-31,2017-09-18,1,7c67e1448b00f6e969d365cea6b010ab,2017-08-28,219.99,82.63,3b9232bfc9b1424a525cabe0bcd1f2f4,5,2017-09-01,2017-09-04,d9fa42dd4d9ba1b1ff2b371a141c8b82,1,credit_card,4,302.62,57c8519e414546bcd4311294c2eb4d85,1,office_furniture,8577,itaquaquecetuba,SP
8225,sao paulo,SP,-23.5240747696679,-46.4582688232369,8110c15004d4a39eea1ca78bf5e6cfe6,delivered,2018-06-19,2018-06-19,2018-06-19,2018-06-21,2018-07-04,1,9b013e03b2ab786505a1d3b5c0756754,2018-06-25,13.49,7.87,38c788f0d0a55cd0b322e530f0940526,5,2018-06-22,2018-06-23,f8348a1010449c16817a418fbb9e3620,1,credit_card,1,21.36,00fefaf41156bb4b0d850fb27da97897,3,sports_leisure,11450,vicente de carvalho,SP
7115,guarulhos,SP,-23.4441981660066,-46.5346137398794,4c6219a661d4e4bcbbce037fb7705c89,delivered,2018-06-03,2018-06-03,2018-06-04,2018-06-07,2018-07-13,1,fde0cc9ea29c8ccfc0a2c22256a58c71,2018-06-11,105,23.27,592884654cf2c46664a09e05d96c3a5f,5,2018-06-08,2018-06-09,e2d2e04c2fbe085bddeb94e5196d51d3,1,credit_card,1,128.27,e1e932dfb67414e80b87ad97688cf2a3,5,toys,81650,curitiba,PR
78390,barra do bugres,MT,-15.0678457865723,-57.1887661100051,0b740973d0afec9625bbd885a48c9faf,delivered,2018-05-08,2018-05-08,2018-05-09,2018-06-01,2018-06-04,1,4a3ccda38b2129705f3fb522db62ca31,2018-05-11,161.25,22.84,dab07cb4ed599e07fb2ac5811a650e88,1,2018-06-02,2018-06-05,ebb30219be9942791cb365838ca0dcc5,1,credit_card,8,184.09,4ca054c4db947395a9f82c897d14b9cc,2,construction_tools_safety,17504,marilia,SP
97065,santa maria,RS,-29.723246056529,-53.8017975396737,e33cf661b208de9a62f6912b95809ab0,delivered,2018-01-20,2018-01-20,2018-01-22,2018-02-14,2018-03-01,1,11305281b50fff20ae8bb473f8e11876,2018-01-29,159.99,33.57,e615e8d8097a92f92b63a77e4fb465dd,4,2018-02-15,2018-02-18,d350e7341937f0fa42f1714f59a91a78,1,credit_card,4,193.56,c9c364f8f671ccd1d92b3e227fb1bc88,1,home_confort,36500,uba,MG
